id,alias,name,image_url,is_closed,url,review_count,category alias,category title,rating,coordinates,latitude,longitude,street,apt,area,city,pincode,country,state,address1,address2,phone,display_phone,distance,price
"8pqdJjefYq-a9IBSJJmKwA","the-dandelion-philadelphia","The Dandelion","https://s3-media1.fl.yelpcdn.com/bphoto/IUEnArSsPZglIkEWUUefoQ/o.jpg","False","https://www.yelp.com/biz/the-dandelion-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2270",gastropubs,Gastropubs,"4.0",39.951004,-75.170636,delivery,124 S 18th St,,,Philadelphia,19103,US,PA,124 S 18th St-Philadelphia, PA 19103,"+12155582500","(215) 558-2500","312.6758272785155",$$
"2CDI713ATuxHfnB5b-sBdw","vedge-philadelphia","Vedge","https://s3-media4.fl.yelpcdn.com/bphoto/u_gyWK4gs0A3J3oGmZfgwQ/o.jpg","False","https://www.yelp.com/biz/vedge-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1346",vegan,Vegan,"4.5",39.9479310476302,-75.1614279836694,,1221 Locust St,,,Philadelphia,19107,US,PA,1221 Locust St-Philadelphia, PA 19107,"+12153207500","(215) 320-7500","1057.1936224674564",$$$
"6_T2xzR74JqGCTPefAD8Tw","morimoto-philadelphia","Morimoto","https://s3-media1.fl.yelpcdn.com/bphoto/NBARYXwovM-a43279sMcTQ/o.jpg","False","https://www.yelp.com/biz/morimoto-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1799",japanese,Japanese,"4.5",39.9496652298936,-75.1532727008282,,723 Chestnut St,,,Philadelphia,19106,US,PA,723 Chestnut St-Philadelphia, PA 19106,"+12154139070","(215) 413-9070","1595.5180155687635",$$$$
"j-qtdD55OLfSqfsWuQTDJg","parc-philadelphia-2","Parc","https://s3-media3.fl.yelpcdn.com/bphoto/HiiAgUDE7LV-42ET0-QJaA/o.jpg","False","https://www.yelp.com/biz/parc-philadelphia-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2389",french,French,"4.0",39.9491724,-75.1707273,delivery,227 S 18th St,,,Philadelphia,19103,US,PA,227 S 18th St-Philadelphia, PA 19103,"+12155452262","(215) 545-2262","514.1796872022128",$$$
"ntiIq1FNqduOyyowMFGh5A","nan-zhou-hand-drawn-noodle-house-philadelphia","Nan Zhou Hand Drawn Noodle House","https://s3-media4.fl.yelpcdn.com/bphoto/ebtCnrRXCcACO2cDrR1i5A/o.jpg","False","https://www.yelp.com/biz/nan-zhou-hand-drawn-noodle-house-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2010",chinese,Chinese,"4.0",39.9554005670665,-75.1569010985796,pickup-delivery,1022 Race St,,,Philadelphia,19107,US,PA,1022 Race St-Philadelphia, PA 19107,"+12159231550","(215) 923-1550","1232.3121255489739",$
"9PZxjhTIU7OgPIzuGi89Ew","el-vez-philadelphia","El Vez","https://s3-media1.fl.yelpcdn.com/bphoto/aYu_j7USJUNkbQxfVVPwtQ/o.jpg","False","https://www.yelp.com/biz/el-vez-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2956",mexican,Mexican,"4.0",39.9497020026001,-75.1617702841759,delivery,121 S 13th St,,,Philadelphia,19107,US,PA,121 S 13th St-Philadelphia, PA 19107,"+12159289800","(215) 928-9800","923.2589856593123",$$
"S8ZFYEgMejpChID8tzKo9A","amada-philadelphia","Amada","https://s3-media3.fl.yelpcdn.com/bphoto/iLhmNjSDPwtt3BicP-yBtg/o.jpg","False","https://www.yelp.com/biz/amada-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1981",tapas,Tapas Bars,"4.0",39.9487,-75.14476,delivery,217 Chestnut St,None,,Philadelphia,19106,US,PA,217 Chestnut St-Philadelphia, PA 19106,"+12156252450","(215) 625-2450","2321.270416212331",$$$
"IWHdx0NhDKADkGOgXgOFKQ","tommy-dinics-philadelphia","Tommy DiNic's","https://s3-media3.fl.yelpcdn.com/bphoto/7_2fk2OicRfsAKAVmU03uw/o.jpg","False","https://www.yelp.com/biz/tommy-dinics-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2097",tradamerican,American (Traditional),"4.0",39.953478370008,-75.1593960603483,,1136 Arch St,,Reading Terminal Market,Philadelphia,19147,US,PA,1136 Arch St-Reading Terminal Market-Philadelphia, PA 19147,"+12159236175","(215) 923-6175","1007.0184192543352",$$
"RQAF6a0akMiot5lZZnMNNw","dalessandros-steaks-and-hoagies-philadelphia","Dalessandro's Steaks and Hoagies","https://s3-media1.fl.yelpcdn.com/bphoto/k-SZYMAw72CA8yu9vcgc6g/o.jpg","False","https://www.yelp.com/biz/dalessandros-steaks-and-hoagies-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2203",sandwiches,Sandwiches,"4.5",40.029494,-75.2059714,,600 Wendover St,,,Philadelphia,19128,US,PA,600 Wendover St-Philadelphia, PA 19128,"+12154825407","(215) 482-5407","8924.599278748768",$
"qQO7ErS_RAN4Vs1uX0L55Q","the-franklin-fountain-philadelphia","The Franklin Fountain","https://s3-media2.fl.yelpcdn.com/bphoto/GZW3WVn-P81EzsglubsTxw/o.jpg","False","https://www.yelp.com/biz/the-franklin-fountain-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1939",icecream,Ice Cream & Frozen Yogurt,"4.0",39.949577331543,-75.1429138183594,,116 Market St,None,,Philadelphia,19106,US,PA,116 Market St-Philadelphia, PA 19106,"+12156271899","(215) 627-1899","2460.8278480590466",$$
"ZF0tt7hn6WK3-aNWgtLcFA","eastern-state-penitentiary-historic-site-philadelphia","Eastern State Penitentiary Historic Site","https://s3-media4.fl.yelpcdn.com/bphoto/6ioKl9GD94kbtAywVlQfAA/o.jpg","False","https://www.yelp.com/biz/eastern-state-penitentiary-historic-site-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","752",landmarks,Landmarks & Historical Buildings,"4.5",39.968384,-75.172483,,2027 Fairmount Ave,,,Philadelphia,19130,US,PA,2027 Fairmount Ave-Philadelphia, PA 19130,"+12152363300","(215) 236-3300","1622.564738836262", 
"mtvT7uRey3F395STFRM1Tg","vernick-food-and-drink-philadelphia","Vernick Food & Drink","https://s3-media1.fl.yelpcdn.com/bphoto/KSW8IEi1arAZtUZwD7BAdw/o.jpg","False","https://www.yelp.com/biz/vernick-food-and-drink-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","925",newamerican,American (New),"4.5",39.950901,-75.17485,,2031 Walnut St,,,Philadelphia,19103,US,PA,2031 Walnut St-Philadelphia, PA 19103,"+12676396644","(267) 639-6644","457.60141267273315",$$$
"0RuvlgTnKFbX3IK0ZOOocA","green-eggs-caf-philadelphia-7","Green Eggs Caf","https://s3-media2.fl.yelpcdn.com/bphoto/Z-vMNV2KFYurh2J7eUdBAQ/o.jpg","False","https://www.yelp.com/biz/green-eggs-caf%C3%A9-philadelphia-7?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2436",breakfast_brunch,Breakfast & Brunch,"4.0",39.9481225532898,-75.1624631121383,,212 S 13th St,,None,Philadelphia,19107,US,PA,212 S 13th St-Philadelphia, PA 19107,"+12678610314","(267) 861-0314","975.2617038794912",$$
"Sv1MEZP-mMfp8SmE0hwYEA","terakawa-ramen-philadelphia","Terakawa Ramen","https://s3-media2.fl.yelpcdn.com/bphoto/OMycfHGDuvoFjAmaxEWxkQ/o.jpg","False","https://www.yelp.com/biz/terakawa-ramen-philadelphia?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1504",ramen,Ramen,"4.0",39.9553986,-75.15448,,204 N 9th St,,,Philadelphia,19107,US,PA,204 N 9th St-Philadelphia, PA 19107,"+12676871355","(267) 687-1355","1436.4640898953178",$$
"Xg5qEQiB-7L6kGJ5F4K3bQ","little-miss-bbq-phoenix-2","Little Miss BBQ","https://s3-media1.fl.yelpcdn.com/bphoto/Z0boK4Z3P5aN16joGkdoBw/o.jpg","False","https://www.yelp.com/biz/little-miss-bbq-phoenix-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2323",bbq,Barbeque,"5.0",33.42158,-111.98908,,4301 E University Dr,,None,Phoenix,85034,US,AZ,4301 E University Dr-Phoenix, AZ 85034,"+16024371177","(602) 437-1177","7950.593700481428",$$
"9MVKjEMN5T59uzG1xoD2BQ","cocina-madrigal-phoenix","Cocina Madrigal","https://s3-media4.fl.yelpcdn.com/bphoto/SsWhaGOZFkMS_knEUqvv3w/o.jpg","False","https://www.yelp.com/biz/cocina-madrigal-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1092",mexican,Mexican,"5.0",33.4092352,-112.047269,restaurant_reservation-delivery,4044 S 16th St,None,,Phoenix,85040,US,AZ,4044 S 16th St-Phoenix, AZ 85040,"+16022439000","(602) 243-9000","4552.058127656784",$$
"utIA0LyQmwP-9DRyxUe6qQ","snooze-an-a-m-eatery-phoenix-3","Snooze, An A.M. Eatery","https://s3-media4.fl.yelpcdn.com/bphoto/seiDlCIy5ATf53JlEawhRw/o.jpg","False","https://www.yelp.com/biz/snooze-an-a-m-eatery-phoenix-3?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","3506",breakfast_brunch,Breakfast & Brunch,"4.0",33.5082039543161,-112.037033047614,delivery,2045 E Camelback Rd,Ste A17,,Phoenix,85016,US,AZ,2045 E Camelback Rd-Ste A17-Phoenix, AZ 85016,"+14807258000","(480) 725-8000","7667.888878444849",$$
"9a3DrZvpYxVs3k_qwlCNSw","cibo-phoenix","Cibo","https://s3-media1.fl.yelpcdn.com/bphoto/i9CYGsamdHvwOWtoMUEo8w/o.jpg","False","https://www.yelp.com/biz/cibo-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2162",pizza,Pizza,"4.5",33.45496,-112.079908,pickup,603 N 5th Ave,None,,Phoenix,85003,US,AZ,603 N 5th Ave-Phoenix, AZ 85003,"+16024412697","(602) 441-2697","1427.893225252334",$$
"PtJ02ZaHGB7yQxMHI7hDMw","novel-ice-cream-phoenix","Novel Ice Cream","https://s3-media1.fl.yelpcdn.com/bphoto/Pmm0hgwr1kO7EUSH5qcLsQ/o.jpg","False","https://www.yelp.com/biz/novel-ice-cream-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","672",desserts,Desserts,"5.0",33.4554224747171,-112.086609899998,,1028 Grand Ave,Ste 6,None,Phoenix,85007,US,AZ,1028 Grand Ave-Ste 6-Phoenix, AZ 85007,"+16023732235","(602) 373-2235","1914.7992789122204",$
"S-oLPRdhlyL5HAknBKTUcQ","harumi-sushi-phoenix","Harumi Sushi","https://s3-media4.fl.yelpcdn.com/bphoto/oEP1C4YK7GQwg2mJ7Mh0OQ/o.jpg","False","https://www.yelp.com/biz/harumi-sushi-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1337",japanese,Japanese,"4.5",33.4497491809777,-112.075330974205,delivery,114 W Adams St,Ste C101,,Phoenix,85003,US,AZ,114 W Adams St-Ste C101-Phoenix, AZ 85003,"+16022580131","(602) 258-0131","711.6021747063551",$$
"frCxZS7lPhEnQRJ3UY6m7A","la-santisima-gourmet-taco-shop-phoenix-4","La Santisima Gourmet Taco Shop","https://s3-media4.fl.yelpcdn.com/bphoto/_dimjlSNlZqOSRmGecoxUQ/o.jpg","False","https://www.yelp.com/biz/la-santisima-gourmet-taco-shop-phoenix-4?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2149",mexican,Mexican,"4.0",33.4692,-112.04739,pickup-delivery,1919 N 16th St,,,Phoenix,85006,US,AZ,1919 N 16th St-Phoenix, AZ 85006,"+16022546330","(602) 254-6330","3419.587106636301",$$
"OgJ0KxwJcJ9R5bUK0ixCbg","lux-central-phoenix-2","Lux Central","https://s3-media4.fl.yelpcdn.com/bphoto/zbqPnkBXQVn_qwFLjjjBnw/o.jpg","False","https://www.yelp.com/biz/lux-central-phoenix-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2206",coffee,Coffee & Tea,"4.0",33.5005972575259,-112.074237169975,delivery,4400 N Central Ave,,,Phoenix,85012,US,AZ,4400 N Central Ave-Phoenix, AZ 85012,"+16023271396","(602) 327-1396","6191.1472325434215",$$
"cTZmf7B-4yciMc1WKiCVOA","welcome-diner-phoenix","Welcome Diner","https://s3-media3.fl.yelpcdn.com/bphoto/yPBMCXLSJ0Wkm9Z_SOfYNQ/o.jpg","False","https://www.yelp.com/biz/welcome-diner-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1073",diners,Diners,"4.5",33.4555996562385,-112.060809731465,,929 E Pierce St,,,Phoenix,85006,US,AZ,929 E Pierce St-Phoenix, AZ 85006,"+16024951111","(602) 495-1111","1461.4048081505014",$$
"pSQFynH1VxkfSmehRXlZWw","pizzeria-bianco-phoenix","Pizzeria Bianco","https://s3-media3.fl.yelpcdn.com/bphoto/hPPdFaiO78_sjxu8pGXSfA/o.jpg","False","https://www.yelp.com/biz/pizzeria-bianco-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2524",pizza,Pizza,"4.0",33.4492351,-112.0656115,delivery,623 E Adams St,,,Phoenix,85004,US,AZ,623 E Adams St-Phoenix, AZ 85004,"+16022588300","(602) 258-8300","622.8474638047194",$$
"L2p0vO3fsS2LC6hhQo3CzA","matts-big-breakfast-phoenix-2","Matt's Big Breakfast","https://s3-media1.fl.yelpcdn.com/bphoto/qgyb8T84-IBGvhz97kFXhg/o.jpg","False","https://www.yelp.com/biz/matts-big-breakfast-phoenix-2?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2032",breakfast_brunch,Breakfast & Brunch,"4.0",33.4574481512938,-112.072295342328,delivery,825 N 1st St,,,Phoenix,85004,US,AZ,825 N 1st St-Phoenix, AZ 85004,"+16022541074","(602) 254-1074","1395.7618773377044",$$
"u-SJ5QUwrNquL9VnXwl8cg","postino-arcadia-phoenix","Postino Arcadia","https://s3-media2.fl.yelpcdn.com/bphoto/UZkfGVqCU8F83FwQQKtMfw/o.jpg","False","https://www.yelp.com/biz/postino-arcadia-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1305",wine_bars,Wine Bars,"4.5",33.5021667480469,-111.996269226074,pickup-delivery,3939 E Campbell Ave,,,Phoenix,85018,US,AZ,3939 E Campbell Ave-Phoenix, AZ 85018,"+16028523939","(602) 852-3939","9342.340643192712",$$
"ukCTLs6T8LY1eUBXiAlmCg","steak-44-phoenix","Steak 44","https://s3-media3.fl.yelpcdn.com/bphoto/FpUZ4ng1KIg9iMjMe1DD5Q/o.jpg","False","https://www.yelp.com/biz/steak-44-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1196",steak,Steakhouses,"4.5",33.5114708111365,-111.986075634918,,5101 N 44th St,None,,Phoenix,85018,US,AZ,5101 N 44th St-Phoenix, AZ 85018,"+16022714400","(602) 271-4400","10742.909317384043",$$$
"FogTa-wmjhVnJCoTiaxvZA","postino-central-phoenix","Postino Central","https://s3-media2.fl.yelpcdn.com/bphoto/RTPSXa-ALY3EY_rOr1kGLA/o.jpg","False","https://www.yelp.com/biz/postino-central-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1134",wine_bars,Wine Bars,"4.5",33.51268,-112.07414,pickup,5144 N Central Ave,,,Phoenix,85012,US,AZ,5144 N Central Ave-Phoenix, AZ 85012,"+16022745144","(602) 274-5144","7529.886872372876",$$
"yNPh5SO-7wr8HPpVCDPbXQ","the-arrogant-butcher-phoenix","The Arrogant Butcher","https://s3-media2.fl.yelpcdn.com/bphoto/UjfQMGnLGCgNc_k4alhN_A/o.jpg","False","https://www.yelp.com/biz/the-arrogant-butcher-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2351",newamerican,American (New),"4.0",33.4473917315183,-112.072831046558,delivery,2 E Jefferson St,Ste 150,,Phoenix,85004,US,AZ,2 E Jefferson St-Ste 150-Phoenix, AZ 85004,"+16023248502","(602) 324-8502","361.66880555249907",$$
"5eK_pgro9_LxPYDoRVJnEA","vovomeena-phoenix","Vovomeena","https://s3-media3.fl.yelpcdn.com/bphoto/FqLBjCliz3VlnbnjaiUn4g/o.jpg","False","https://www.yelp.com/biz/vovomeena-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1074",coffee,Coffee & Tea,"4.5",33.46542,-112.082074,delivery,1515 N 7th Ave,Ste 170,,Phoenix,85003,US,AZ,1515 N 7th Ave-Ste 170-Phoenix, AZ 85003,"+16022522541","(602) 252-2541","2523.044509316237",$$
"-kIscN8I29eXMPkvyyxmRQ","zookz-sandwiches-phoenix","Zookz Sandwiches","https://s3-media2.fl.yelpcdn.com/bphoto/QhHexEXBW9BaHykNbc-yOg/o.jpg","False","https://www.yelp.com/biz/zookz-sandwiches-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","865",sandwiches,Sandwiches,"4.5",33.5095892937847,-112.0718480453,pickup-delivery,100 E Camelback Rd,None,,Phoenix,85012,US,AZ,100 E Camelback Rd-Phoenix, AZ 85012,"+16022790906","(602) 279-0906","7181.160993433583",$
"k1QpHAkzKTrFYfk6u--VgQ","the-parlor-phoenix","The Parlor","https://s3-media1.fl.yelpcdn.com/bphoto/LQJlILD7QHgXs_YOkFNzLg/o.jpg","False","https://www.yelp.com/biz/the-parlor-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1377",pizza,Pizza,"4.5",33.5094461,-112.0403946,pickup-delivery,1916 E Camelback Rd,,,Phoenix,85016,US,AZ,1916 E Camelback Rd-Phoenix, AZ 85016,"+16022482480","(602) 248-2480","7677.077741284425",$$
"NASjUYKkz6l7hQLxMf2lqg","chanpen-thai-cuisine-phoenix","Chanpen Thai Cuisine","https://s3-media2.fl.yelpcdn.com/bphoto/sepNiwOAMmNz8jZQ9XEapA/o.jpg","False","https://www.yelp.com/biz/chanpen-thai-cuisine-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","759",thai,Thai,"4.5",33.40666,-112.02248,delivery,2727 E Broadway Rd,,,Phoenix,85040,US,AZ,2727 E Broadway Rd-Phoenix, AZ 85040,"+16022763778","(602) 276-3778","6144.053187027213",$$
"Gz9SlLqxS6wnxPvgdOQNrA","bitter-and-twisted-cocktail-parlour-phoenix","Bitter & Twisted Cocktail Parlour","https://s3-media3.fl.yelpcdn.com/bphoto/3tIS4cnfnyZWOLuzUdHlwQ/o.jpg","False","https://www.yelp.com/biz/bitter-and-twisted-cocktail-parlour-phoenix?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1175",cocktailbars,Cocktail Bars,"4.0",33.4469954665414,-112.073873095866,,1 W Jefferson St,,,Phoenix,85003,US,AZ,1 W Jefferson St-Phoenix, AZ 85003,"+16023401924","(602) 340-1924","408.4153232562942",$$
"K444c79c_uHQ4at6rCxk5Q","ginos-deli-stop-n-buy-san-antonio","Gino's Deli Stop N Buy","https://s3-media2.fl.yelpcdn.com/bphoto/ZTmo7WiScVYKem9s-pYtfg/o.jpg","False","https://www.yelp.com/biz/ginos-deli-stop-n-buy-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1007",delis,Delis,"5.0",29.56441,-98.55768,delivery,13210 Huebner Rd,,,San Antonio,78230,US,TX,13210 Huebner Rd-San Antonio, TX 78230,"+12107640602","(210) 764-0602","8834.283454738568",$
"AsL7ifh6n0r9eGkhij6-Ng","the-esquire-tavern-san-antonio","The Esquire Tavern","https://s3-media3.fl.yelpcdn.com/bphoto/tIrzyaUuXJmHwIfbnY3PVw/o.jpg","False","https://www.yelp.com/biz/the-esquire-tavern-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2480",lounges,Lounges,"4.0",29.4247334154792,-98.4917683754631,pickup-restaurant_reservation,155 E Commerce St,,,San Antonio,78205,US,TX,155 E Commerce St-San Antonio, TX 78205,"+12102222521","(210) 222-2521","8054.697723522756",$$
"A-2-cH0dGVDY7tEs_0BTEA","boudros-on-the-river-walk-san-antonio","Boudro's On the River Walk","https://s3-media2.fl.yelpcdn.com/bphoto/Gw6pKiflUdZQwvRqDx_9vg/o.jpg","False","https://www.yelp.com/biz/boudros-on-the-river-walk-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2323",newamerican,American (New),"4.0",29.42412,-98.48839,delivery,421 E Commerce St,,,San Antonio,78205,US,TX,421 E Commerce St-San Antonio, TX 78205,"+12102248484","(210) 224-8484","8220.553657627619",$$$
"_S3cq-DYrsSIpv3EI45ErA","the-magnolia-pancake-haus-san-antonio","The Magnolia Pancake Haus","https://s3-media1.fl.yelpcdn.com/bphoto/eD-DRmcHHdpR2FP3ac_L5A/o.jpg","False","https://www.yelp.com/biz/the-magnolia-pancake-haus-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1849",breakfast_brunch,Breakfast & Brunch,"4.0",29.56469,-98.48917,,606 Embassy Oaks,Ste 100,,San Antonio,78216,US,TX,606 Embassy Oaks-Ste 100-San Antonio, TX 78216,"+12104960828","(210) 496-0828","8153.106093900549",$$
"mE8oeT-264q0MRKhVo7j8A","dough-pizzeria-napoletana-san-antonio","Dough Pizzeria Napoletana","https://s3-media3.fl.yelpcdn.com/bphoto/iaWT-t672C2Bc51DtiyQlg/o.jpg","False","https://www.yelp.com/biz/dough-pizzeria-napoletana-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","1501",pizza,Pizza,"4.0",29.5193312819173,-98.5075014576721,pickup-delivery,6989 Blanco Rd,,,San Antonio,78216,US,TX,6989 Blanco Rd-San Antonio, TX 78216,"+12109796565","(210) 979-6565","2847.43477443366",$$
"CLbzZGsLKcUf4G269KEu_Q","rosarios-mexican-cafe-y-cantina-san-antonio","Rosario's Mexican Cafe Y Cantina","https://s3-media1.fl.yelpcdn.com/bphoto/W2HgoAp5WBMyqsdnlc3buA/o.jpg","False","https://www.yelp.com/biz/rosarios-mexican-cafe-y-cantina-san-antonio?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","2766",mexican,Mexican,"4.0",29.4151248931885,-98.4896087646484,delivery,910 S Alamo St,,,San Antonio,78205,US,TX,910 S Alamo St-San Antonio, TX 78205,"+12102231806","(210) 223-1806","9110.688376666403",$$
"lfwzj3hKknLkWk4StJEfQA","la-panadera-san-antonio-5","La Panadera","https://s3-media2.fl.yelpcdn.com/bphoto/2di0R6hsWobQPGs3UJZiEA/o.jpg","False","https://www.yelp.com/biz/la-panader%C3%ADa-san-antonio-5?adjust_creative=dZUGJKtf6roV8cYprztpMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=dZUGJKtf6roV8cYprztpMw","989",coffee,Coffee & Tea,"4.5",29.42662,-98.48957,delivery,301 E Houston St,,None,San Antonio,78205,US,TX,301 E Houston St-San Antonio, TX 78205,"+12105926264","(210) 592-6264","7908.061609186873",$$
